date,open,high,low,close,volume
2004-08-19,13.5783,13.6457,13.3210,13.4864,57308500
2004-08-20,13.4251,13.4497,13.2413,13.2474,58080900
2004-08-23,13.3639,13.5416,13.3332,13.4129,50437200
2004-08-24,13.5906,13.6028,13.2107,13.2781,52267600
2004-08-25,13.2781,13.5599,13.1923,13.4497,60583200
2004-08-26,13.3945,13.4251,13.2965,13.3394,44164900
2004-08-27,13.4006,13.6457,13.3700,13.4925,47383800
2004-08-30,13.4742,13.5048,13.2168,13.2352,43030700
2004-08-31,13.1126,13.1678,12.7818,13.0452,79067200
2004-09-01,12.9288,13.2965,12.8859,13.1310,61731300
2004-09-02,13.1249,13.3087,13.0269,13.2536,71285400
2004-09-03,12.2242,12.3651,12.1629,12.2854,172209600
2004-09-07,12.3774,12.4080,12.0894,12.1874,77890100
2004-09-08,12.1874,12.2916,12.0652,12.0832,75333400
2004-09-09,12.1935,12.4570,12.0771,12.3590,95633700
2004-09-10,12.3835,12.6837,12.2426,12.6041,67196300
2004-09-13,12.7266,12.9778,12.6225,12.7450,81674100
2004-09-14,12.7573,12.8430,12.5918,12.7266,52849200
2004-09-15,12.6041,12.6347,12.3774,12.5122,59712200
2004-09-16,12.5551,12.6225,12.2977,12.3222,57764200
2004-09-17,12.4325,12.6347,12.1935,12.6163,93816900
2004-09-20,12.5428,13.0207,12.5297,12.8185,74890500
2004-09-21,12.9595,13.0820,12.8553,12.9166,59345700
2004-09-22,12.8737,12.8982,12.5122,12.5122,62599600
2004-09-23,12.5428,12.6286,12.4202,12.4876,68326100
2004-09-24,12.5305,12.6837,12.2977,12.3345,62089700
2004-09-27,12.2487,12.5122,12.1629,12.2058,56423800
2004-09-28,12.3100,12.4693,12.0342,12.0587,78060400
2004-09-29,12.1200,12.4141,12.0832,12.2977,63569000
2004-09-30,12.3590,12.4876,12.1506,12.2916,72528600
2004-10-01,12.4448,12.8185,12.3957,12.7756,73823500
2004-10-04,12.9778,13.0820,12.7756,12.9472,74330300
2004-10-05,12.8982,13.1617,12.8553,13.0636,72053700
2004-10-06,12.9717,13.0514,12.8307,12.9472,57720900
2004-10-07,12.9411,13.2168,12.9227,13.0146,74716700
2004-10-08,12.9074,13.0330,12.5551,12.5918,67165500
2004-10-11,12.6653,12.7701,12.4448,12.6286,49603700
2004-10-12,12.4509,12.5734,12.3896,12.4264,78499600
2004-10-13,13.0943,13.1923,12.7818,12.8614,149009700
2004-10-14,12.8608,12.8974,12.5305,12.5673,83884100
2004-10-15,12.6715,12.7634,12.4876,12.6286,69746900
2004-10-18,12.5949,12.7450,12.4693,12.7389,60292700
2004-10-19,12.9104,13.0575,12.7205,12.7450,84806900
2004-10-20,12.7082,13.1494,12.7021,13.1433,81351700
2004-10-21,13.2658,13.4251,13.1188,13.2903,76560700
2004-10-22,13.2658,13.3394,13.0269,13.0514,58136500
2004-10-25,13.0024,13.2046,13.0024,13.0575,60217200
2004-10-26,13.1071,13.1494,12.9901,13.1126,58924900
2004-10-27,13.0887,13.6151,13.0575,13.4803,63922000
2004-10-28,13.4619,13.8541,13.4435,13.6457,66702100
2004-10-29,13.6825,13.7867,13.5845,13.6396,62332400
2004-11-01,13.5967,13.7805,13.5722,13.7499,49790900
2004-11-02,13.6947,13.9889,13.6396,13.8541,70811600
2004-11-03,14.1179,14.1916,13.7557,13.9153,85151700
2004-11-04,13.8294,14.0442,13.7987,14.0442,61146600
2004-11-05,14.2345,14.3511,14.1916,14.3389,73254400
2004-11-08,14.2560,14.3696,14.1915,14.2591,51251300
2004-11-09,14.2407,14.2714,14.1056,14.1670,47597700
2004-11-10,14.0657,14.1424,13.8355,14.0320,88258000
2004-11-11,14.1424,14.2836,14.0504,14.2222,67583100
2004-11-12,14.3143,14.5844,14.0442,14.5414,92808700
2004-11-15,14.4555,14.6028,14.3696,14.5905,66704100
2004-11-16,14.5046,14.6581,14.4003,14.6335,61415500
2004-11-17,14.7194,15.0632,14.7072,14.9281,80856100
2004-11-18,14.8913,15.3394,14.8606,15.2228,66373900
2004-11-19,15.1553,15.1798,14.7992,14.8299,80311000
2004-11-22,14.7010,14.8054,14.6212,14.7931,58668000
2004-11-23,14.5721,14.6888,14.2100,14.3450,92066600
2004-11-24,14.4555,14.5353,14.3082,14.4923,52012100
2004-11-26,14.3573,14.4985,14.2284,14.2468,23031100
2004-11-29,14.3020,14.4862,13.9767,14.1547,66808800
2004-11-30,14.1424,14.1731,13.7189,13.7373,88946000
2004-12-01,13.8141,14.1793,13.7803,14.1793,84149400
2004-12-02,14.1977,14.3634,13.8908,13.9399,109438600
2004-12-03,15.0018,15.0392,14.6703,14.6765,142326300
2004-12-06,14.6826,14.8483,14.5537,14.7379,63400700
2004-12-07,14.7164,14.8852,14.4002,14.4125,68931000
2004-12-08,14.4095,14.4371,14.1173,14.1240,78960300
2004-12-09,14.0074,14.1854,13.8417,13.9706,112089700
2004-12-10,13.9153,14.0565,13.8110,13.8478,73460100
2004-12-13,13.9092,14.0013,13.7742,13.8908,57206500
2004-12-14,14.0688,14.3020,14.0258,14.2652,76379900
2004-12-15,14.2836,14.4003,14.1486,14.2038,64347800
2004-12-16,14.1240,14.3511,14.0074,14.0381,63974700
2004-12-17,13.9706,14.1793,13.8171,13.9767,93531700
2004-12-20,14.0013,14.1685,13.9086,13.9337,50719500
2004-12-21,14.1609,14.4248,14.1056,14.4187,67182000
2004-12-22,14.4064,14.6151,14.3511,14.3941,55746800
2004-12-23,14.3511,14.4862,14.3327,14.4494,35032100
2004-12-27,14.5230,14.5476,14.2714,14.3450,38878600
2004-12-28,14.3389,14.4494,14.2714,14.2898,41466900
2004-12-29,14.2100,14.4494,14.1977,14.2714,48375600
2004-12-30,14.2591,14.3818,14.2222,14.2714,32584800
2004-12-31,14.3389,14.4187,14.2652,14.3573,31951800
2005-01-03,14.5107,14.6028,14.1486,14.1609,64246900
2005-01-04,14.2345,14.2468,13.7183,13.8785,93729100
2005-01-05,13.7864,13.9829,13.7312,13.7435,73848800
2005-01-06,13.8601,13.9522,13.7557,13.7864,63440900
2005-01-07,13.9460,14.0749,13.7926,13.9951,82523000
2005-01-10,14.0688,14.1302,13.9644,14.0442,65393900
2005-01-11,13.9460,13.9829,13.7496,13.8355,114083400
2005-01-12,14.2591,14.3205,14.0381,14.2161,143219700
2005-01-13,14.1854,14.2468,13.9644,14.0074,73856600
2005-01-14,14.0933,14.1977,14.0565,14.1302,65148200
2005-01-18,14.0381,14.0872,13.8969,14.0811,63728200
2005-01-19,14.0995,14.0995,13.8417,13.8724,71776900
2005-01-20,13.8171,14.0135,13.7496,13.8601,68547100
2005-01-21,13.8662,13.9399,13.7373,13.7619,80971200
2005-01-24,13.8048,13.8355,13.4366,13.4979,83759500
2005-01-25,13.6330,13.8355,13.6084,13.6637,94826800
2005-01-26,13.8048,13.8662,13.6882,13.7619,69891500
2005-01-27,13.7373,13.8233,13.6084,13.6944,78986900
2005-01-28,13.7189,13.8540,13.5532,13.6514,76572300
2005-01-31,13.7803,13.8417,13.6698,13.7803,60540400
2005-02-01,13.8048,13.9651,13.7435,13.8907,67031800
2005-02-02,13.9092,13.9706,13.8110,13.8601,73565400
2005-02-03,13.8542,13.9466,13.6570,13.7864,60735900
2005-02-04,13.7864,14.1807,13.7803,14.1684,67594800
2005-02-07,14.1191,14.2792,14.0944,14.1129,53757300
2005-02-08,14.1376,14.4764,14.1252,14.4209,85233700
2005-02-09,14.4271,14.4640,14.2669,14.3532,69909500
2005-02-10,14.4394,14.5318,14.3039,14.4764,74162700
2005-02-11,14.3100,14.9938,14.2792,14.8891,101956900
2005-02-14,14.8152,15.0246,14.7844,14.9753,59197400
2005-02-15,14.9014,15.1725,14.8829,15.0739,80599700
2005-02-16,14.9753,15.0308,14.8645,14.8706,85307400
2005-02-17,14.9076,14.9815,14.5072,14.5565,80239800
2005-02-18,14.5811,14.8337,14.5626,14.7967,58126700
2005-02-22,14.6427,15.0369,14.5626,14.6365,80059700
2005-02-23,14.7351,14.7413,14.1992,14.3593,92071900
2005-02-24,14.3655,14.6119,14.2608,14.5996,78619300
2005-02-25,14.5749,14.8583,14.5194,14.8398,73552200
2005-02-28,14.8829,15.0862,14.6981,14.7782,78925000
2005-03-01,15.0000,15.2525,14.9877,15.1663,84308400
2005-03-02,15.0308,15.2772,15.0000,15.1047,78910100
2005-03-03,15.0985,15.1540,14.9261,15.0924,85790700
2005-03-04,15.2156,15.4066,15.0862,15.2033,66040200
2005-03-07,15.2033,15.6899,15.1232,15.4682,88515000
2005-03-08,15.3819,15.6653,15.2648,15.2772,55791600
2005-03-09,15.3203,15.5421,15.2464,15.3018,64168700
2005-03-10,15.3573,15.4743,14.9938,15.3080,81906000
2005-03-11,15.4374,15.4614,14.7844,14.9076,114213100
2005-03-14,14.9384,15.0493,14.8521,14.9507,45827400
2005-03-15,15.0061,15.0431,14.6797,14.7105,47097500
2005-03-16,14.5133,14.8090,14.4825,14.5010,59791000
2005-03-17,14.4825,14.5812,14.3840,14.4209,49047800
2005-03-18,14.5441,14.5749,14.3957,14.4209,62777800
2005-03-21,14.4579,14.5749,14.3224,14.4764,39608900
2005-03-22,14.5195,14.5755,14.1684,14.1807,49092300
2005-03-23,14.1807,14.4825,14.1437,14.4086,54286400
2005-03-24,14.4887,14.5441,14.2792,14.2792,34664000
2005-03-28,14.3778,14.5688,14.3347,14.3532,42922000
2005-03-29,14.3778,14.4148,14.1992,14.2608,53920200
2005-03-30,14.3408,14.5010,14.1684,14.4702,62360100
2005-03-31,14.4825,14.5010,14.2484,14.3100,41543800
2005-04-01,14.3778,14.4394,14.1068,14.1745,68253800
2005-04-04,14.2300,14.2361,13.9528,14.1252,60426700
2005-04-05,14.1807,14.3224,14.1499,14.2484,48086400
2005-04-06,14.2977,14.3593,14.1684,14.1992,53942200
2005-04-07,14.1807,14.4271,14.1807,14.4209,53264800
2005-04-08,14.4024,14.5996,14.3224,14.3470,45961000
2005-04-11,14.3532,14.3778,14.1991,14.2423,41972300
2005-04-12,14.2484,14.3224,13.9466,14.3039,84545900
2005-04-13,14.2546,14.2792,13.9836,14.0575,54061100
2005-04-14,14.0082,14.0452,13.8419,13.8542,68014000
2005-04-15,13.6879,13.8604,13.5154,13.6263,92484400
2005-04-18,13.6940,13.8542,13.6139,13.6817,53761600
2005-04-19,13.8665,13.9774,13.7372,13.9404,83774200
2005-04-20,14.4148,14.4394,13.9404,13.9589,110176600
2005-04-21,14.1560,14.4086,14.1252,14.3963,87063100
2005-04-22,14.3347,14.3593,14.2053,14.3162,65435600
2005-04-25,14.3716,14.5072,14.2977,14.4209,53857700
2005-04-26,14.2977,14.7228,14.2854,14.3655,71256500
2005-04-27,14.2916,14.5503,14.2299,14.4825,56785200
2005-04-28,14.3840,14.5503,14.2422,14.2854,57393400
2005-04-29,14.4332,14.5318,14.2053,14.4887,55078900
2005-05-02,14.4764,14.5195,14.3839,14.5072,41187800
2005-05-03,14.4456,14.7289,14.4271,14.6797,67738300
2005-05-04,14.7222,14.9570,14.6294,14.9014,62027600
2005-05-05,14.9138,15.1301,14.8952,14.9941,64257800
2005-05-06,15.1054,15.1431,15.0250,15.1363,54715400
2005-05-09,15.0992,15.3279,15.0436,15.3279,57982700
2005-05-10,15.2105,15.3464,14.9570,15.2475,59638900
2005-05-11,15.2908,15.3285,15.0559,15.3093,58065800
2005-05-12,15.3217,15.4824,14.8643,15.3526,82029500
2005-05-13,15.4515,15.6375,15.3897,15.5257,67874000
2005-05-16,15.4948,15.6678,15.4515,15.6555,45569200
2005-05-17,15.5566,15.8965,15.5442,15.8841,62302100
2005-05-18,15.8903,16.0881,15.8223,16.0263,68753500
2005-05-19,16.0387,16.1066,15.9521,16.0757,51994800
2005-05-20,16.0139,16.3106,15.9768,16.2859,53930700
2005-05-23,16.3786,16.4651,16.1993,16.3786,65404500
2005-05-24,16.3044,16.6753,16.2859,16.6629,76674100
2005-05-25,16.6011,16.7185,16.5022,16.6876,81197900
2005-05-26,16.7618,16.9287,16.7309,16.9163,59779000
2005-05-27,16.7989,16.9348,16.7247,16.9287,49826600
2005-05-31,16.8545,16.9225,16.6258,16.6629,62666000
2005-06-01,16.5640,17.0090,16.5516,16.8669,77530200
2005-06-02,16.8050,17.3057,16.7927,17.0523,54343400
2005-06-03,17.0894,17.1512,16.8421,16.8916,55343100
2005-06-06,16.9348,16.9596,16.6567,16.7927,47224400
2005-06-07,16.8730,16.9657,16.6011,16.6011,60604200
2005-06-08,16.7494,16.8113,16.6567,16.7494,42500000
2005-06-09,16.8174,17.1450,16.7185,17.1203,76005400
2005-06-10,17.0028,17.0028,16.5578,16.6753,74824000
2005-06-13,16.6320,16.7741,16.5269,16.6876,49858500
2005-06-14,16.6382,16.7803,16.4960,16.5022,37499600
2005-06-15,16.6011,16.6753,16.2241,16.6505,60011300
2005-06-16,16.6691,16.8730,16.5702,16.7618,51069500
2005-06-17,16.9596,17.0646,16.7247,16.7618,58919300
2005-06-20,16.6382,16.7914,16.5022,16.6258,35186800
2005-06-21,16.6320,16.8483,16.6073,16.7989,48227300
2005-06-22,16.8792,16.9410,16.7185,16.7556,32816100
2005-06-23,16.7803,17.0152,16.5455,16.5455,61673000
2005-06-24,16.6011,16.6196,16.1005,16.1314,63600500
2005-06-27,16.1623,16.2302,15.9583,15.9830,47178400
2005-06-28,15.9398,16.3415,15.9027,16.2735,55753700
2005-06-29,16.2550,16.3353,16.1314,16.2241,33784300
2005-06-30,16.3230,16.3724,16.0757,16.0819,45129600
2005-07-01,16.1993,16.2982,16.1314,16.1993,30414000
2005-07-05,16.1375,16.5393,16.1190,16.4898,42739100
2005-07-06,16.5146,16.6814,16.3539,16.3786,45479700
2005-07-07,16.2364,16.4177,16.1623,16.4157,45597400
2005-07-08,16.4651,16.8607,16.4280,16.8607,45807100
2005-07-11,16.9287,17.1203,16.8978,17.1203,45578400
2005-07-12,17.0894,17.2191,16.9534,17.1512,40837400
2005-07-13,17.1141,17.1821,17.0214,17.0523,44086700
2005-07-14,17.2439,17.3860,17.1388,17.2315,68554200
2005-07-15,17.2810,17.5096,17.1882,17.4911,43558000
2005-07-18,17.4355,17.5035,17.3057,17.4478,36667600
2005-07-19,17.6889,17.8248,17.5591,17.7445,90418200
2005-07-20,16.7432,16.9657,16.5949,16.9596,125881500
2005-07-21,17.0090,17.0214,16.6753,16.7062,62008800
2005-07-22,16.7865,16.8359,16.5331,16.5331,54527900
2005-07-25,16.5949,16.6320,16.3353,16.3909,49767600
2005-07-26,16.4775,16.6876,16.3971,16.6196,51978200
2005-07-27,16.5949,16.7680,16.4528,16.7247,48199200
2005-07-28,16.7247,16.9534,16.6629,16.8978,54438300
2005-07-29,16.8669,16.8984,16.7741,16.7741,41287900
2005-08-01,16.8483,16.9225,16.7494,16.7562,34737200
2005-08-02,16.8050,17.0770,16.7803,17.0337,40887400
2005-08-03,17.0272,17.1450,17.0148,17.1326,32677200
2005-08-04,17.0334,17.0768,16.7421,16.7421,45198700
2005-08-05,16.7483,16.7917,16.5066,16.5933,46185700
2005-08-08,16.6553,16.7235,16.1161,16.5562,27948300
2005-08-09,16.6057,16.8537,16.5748,16.6739,46902400
2005-08-10,16.7235,16.9963,16.6057,16.6615,61089200
2005-08-11,16.4384,16.6243,16.3392,16.6243,58664800
2005-08-12,16.3764,16.4570,16.2276,16.3082,63074500
2005-08-15,16.2710,16.5314,16.2586,16.4446,34077200
2005-08-16,16.2276,16.2896,16.0968,16.1161,57319000
2005-08-17,16.1533,16.2276,16.0851,16.1719,46718500
2005-08-18,16.0975,16.1780,15.9983,16.0417,37985700
2005-08-19,16.0789,16.1037,15.8743,15.8991,38310800
2005-08-22,15.9611,16.2586,15.9549,16.1533,39766100
2005-08-23,16.2462,16.2896,15.9363,15.9425,46010000
2005-08-24,15.9053,16.1719,15.8123,15.8247,47565800
2005-08-25,15.7875,15.9053,15.7559,15.7813,31624200
2005-08-26,15.7937,15.8681,15.6884,15.7504,37205900
2005-08-29,15.7194,16.0107,15.6946,15.9487,37652200
2005-08-30,15.8929,15.9301,15.7379,15.8495,41536900
2005-08-31,15.8867,15.9797,15.7813,15.9425,41497200
2005-09-01,15.8557,15.8867,15.6450,15.6574,49495400
2005-09-02,15.7318,15.7566,15.6202,15.6698,33334500
2005-09-06,15.7937,15.9549,15.7628,15.9301,37063400
2005-09-07,15.8867,15.9611,15.7875,15.9053,35810100
2005-09-08,15.9115,16.1904,15.8867,16.1719,55398500
2005-09-09,16.0231,16.0355,15.6134,15.6512,99695900
2005-09-12,15.6946,15.6946,15.4336,15.4900,50565500
2005-09-13,15.4094,15.6016,15.4032,15.4342,57202700
2005-09-14,15.4404,15.5210,15.1491,15.1801,59291600
2005-09-15,15.2545,15.3165,15.0809,15.2173,51583200
2005-09-16,15.3475,15.4466,15.2979,15.3784,72332800
2005-09-19,15.3722,15.4156,15.1553,15.2979,37848500
2005-09-20,15.3413,15.5272,15.1677,15.1739,41848200
2005-09-21,15.3846,15.3970,15.1739,15.1863,48989500
2005-09-22,15.1739,15.3351,15.0685,15.2235,42372800
2005-09-23,15.2049,15.2235,15.0933,15.1119,41386700
2005-09-26,15.1615,15.1863,14.9755,15.0127,52193800
2005-09-27,15.0189,15.1367,14.7524,14.7710,57300400
2005-09-28,14.8454,14.9817,14.7957,14.8454,68717500
2005-09-29,14.8702,15.1987,14.8268,15.1739,55900900
2005-09-30,15.1677,15.2979,15.1429,15.2793,37520600
2005-10-03,15.3351,15.4714,15.2359,15.2483,49168200
2005-10-04,15.2731,15.4466,15.1305,15.1863,52847800
2005-10-05,15.2173,15.2421,14.9198,14.9198,45711500
2005-10-06,14.9507,15.0251,14.5658,14.7276,61527000
2005-10-07,14.7772,14.8516,14.7151,14.7648,30718200
2005-10-10,14.7834,14.8082,14.4611,14.5169,38495300
2005-10-11,14.5788,14.6160,14.4363,14.5169,41646800
2005-10-12,14.2999,14.4363,14.1264,14.4053,77117900
2005-10-13,14.4611,14.5478,14.2007,14.3805,68060200
2005-10-14,14.3991,14.4363,14.2565,14.3991,44232300
2005-10-17,14.3743,14.5540,14.3309,14.5416,45289800
2005-10-18,14.6222,14.8702,14.5540,14.7028,78862600
2005-10-19,14.2503,14.6966,14.1016,14.6842,91423500
2005-10-20,14.6160,14.7400,14.5355,14.6408,62486500
2005-10-21,14.7276,14.7834,14.3371,14.3495,63304300
2005-10-24,14.4177,14.4549,14.1945,14.3185,53173300
2005-10-25,14.2193,14.4425,14.1511,14.3247,54626000
2005-10-26,14.2937,14.4425,14.2503,14.2999,51506100
2005-10-27,14.2813,14.3743,14.1511,14.1573,41690800
2005-10-28,14.2441,14.4859,14.1201,14.4611,55358800
2005-10-31,14.5293,14.6842,14.5169,14.5664,58127600
2005-11-01,14.3681,14.4239,13.9652,14.0396,84900700
2005-11-02,14.0954,14.5045,14.0706,14.4859,63804900
2005-11-03,14.6401,14.9137,14.6339,14.8578,63945100
2005-11-04,14.9137,14.9324,14.7147,14.9200,37057500
2005-11-07,14.9759,15.2682,14.8951,15.2371,49974300
2005-11-08,15.1625,15.3367,15.0568,15.2682,39967500
2005-11-09,15.2371,15.4610,15.2123,15.4237,39819700
2005-11-10,15.6787,15.7472,15.4984,15.6974,82211500
2005-11-11,15.7907,15.8280,15.5854,15.6290,40317600
2005-11-14,15.6725,15.8031,15.6538,15.7782,31035000
2005-11-15,15.6601,15.7721,15.5730,15.5979,37542700
2005-11-16,15.6103,15.6414,15.3056,15.4673,49435300
2005-11-17,15.6414,15.7037,15.4921,15.6165,39396500
2005-11-18,15.7782,15.8031,15.2371,15.7347,38919000
2005-11-21,15.7533,15.8591,15.5916,15.7036,34916400
2005-11-22,15.6103,16.3317,15.5854,16.2695,86040000
2005-11-23,16.2447,16.7422,16.2198,16.5681,80686900
2005-11-25,16.5307,16.8852,16.5059,16.6738,45653800
2005-11-28,16.7546,16.8548,16.6303,16.7049,78716200
2005-11-29,16.7671,16.8728,16.6178,16.6551,56364700
2005-11-30,16.6303,16.7049,16.5556,16.5929,50114500
2005-12-01,16.7546,16.9723,16.6614,16.9039,49840000
2005-12-02,16.8666,17.0968,16.8604,17.0594,51722600
2005-12-05,16.9661,16.9661,16.6614,16.7298,47747700
2005-12-06,16.8231,16.8728,16.5556,16.5867,50918500
2005-12-07,16.5867,16.5992,16.1887,16.2633,65558600
2005-12-08,16.3690,16.3690,15.7596,15.9835,104607200
2005-12-09,15.7222,16.2447,15.6538,16.2198,80102100
2005-12-12,16.2882,16.6800,16.2447,16.5556,75565800
2005-12-13,16.3939,16.7235,16.3628,16.6178,46475500
2005-12-14,16.5867,16.6987,16.4748,16.5618,107658500
2005-12-15,16.5370,16.7298,16.4934,16.5307,69675900
2005-12-16,16.5307,16.5929,16.4064,16.4064,72050600
2005-12-19,16.4001,16.4499,16.0332,16.0332,45251900
2005-12-20,16.0456,16.2322,15.9648,16.0519,45877700
2005-12-21,16.0767,16.2882,15.9213,16.0954,34541900
2005-12-22,16.1016,16.2198,16.0394,16.1514,26452100
2005-12-23,16.1700,16.2633,16.0954,16.1514,16616900
2005-12-27,16.1887,16.2323,15.8155,15.8342,28968400
2005-12-28,15.8715,15.9461,15.7720,15.8218,26518000
2005-12-29,15.8031,15.8902,15.5543,15.5916,26749300
2005-12-30,15.5543,15.6414,15.4673,15.5232,31681600
2006-01-03,15.6725,15.9461,15.4859,15.9026,56401200
2006-01-04,15.9213,16.1327,15.9150,16.1140,46188800
2006-01-05,16.1265,16.4623,16.1141,16.3380,54876800
2006-01-06,16.4686,16.5618,16.3006,16.3628,45703200
2006-01-09,16.4126,16.4872,16.2260,16.4623,39457800
2006-01-10,16.3504,16.4250,16.1203,16.2446,47031300
2006-01-11,16.2509,16.3753,16.1078,16.2571,52999900
2006-01-12,16.2011,16.4934,16.0892,16.1514,54026700
2006-01-13,16.1452,16.2820,15.8840,16.0394,46308900
2006-01-17,15.9150,16.0146,15.7471,15.8715,88055500
2006-01-18,14.2234,14.3416,13.9062,14.0549,282028400
2006-01-19,14.1799,14.2234,13.9248,13.9311,196293400
2006-01-20,13.9560,13.9746,13.5262,13.5330,155195000
2006-01-23,13.6326,13.6388,13.1226,13.2781,155081900
2006-01-24,13.3900,13.4273,13.2097,13.2345,105641800
2006-01-25,13.3092,13.3216,13.1220,13.1910,110311300
2006-01-26,13.3092,13.5269,13.2283,13.3652,101961600
2006-01-27,13.5269,13.6201,13.4025,13.4771,75188600
2006-01-30,13.5766,13.6389,13.4273,13.4647,60422500
2006-01-31,13.4460,13.5020,13.2158,13.2190,79350800
2006-02-01,13.2097,13.4273,13.2034,13.4025,71658400
2006-02-02,13.4087,13.4833,13.1723,13.1849,87473400
2006-02-03,13.1921,13.2296,12.9547,12.9609,101402300
2006-02-06,12.9734,13.0296,12.8109,12.8797,66858200
2006-02-07,12.8734,13.0859,12.8234,12.9172,95298200
2006-02-08,13.0171,13.0235,12.8359,12.9172,77601800
2006-02-09,12.9797,13.2796,12.9484,13.1234,81803900
2006-02-10,13.1296,13.3359,13.0046,13.3046,83023300
2006-02-13,13.2359,13.3983,13.1671,13.2046,65889500
2006-02-14,13.2234,13.4172,13.2071,13.3546,60125600
2006-02-15,13.3421,13.4171,13.2546,13.3421,67175700
2006-02-16,13.3484,13.4046,13.2359,13.3421,70607000
2006-02-17,13.1296,13.3421,12.8484,12.8797,116649100
2006-02-21,12.9047,12.9640,12.8103,12.8859,67212800
2006-02-22,12.7609,12.7797,12.4360,12.5922,138566500
2006-02-23,12.5735,12.8047,12.4235,12.6797,85297300
2006-02-24,12.6172,12.8297,12.5797,12.7234,73154000
2006-02-27,12.7797,12.9921,12.7672,12.8234,87156900
2006-02-28,12.8234,13.1296,12.8109,12.8734,93248100
2006-03-01,12.9672,13.1234,12.9172,12.9984,80722800
2006-03-02,12.9359,13.0234,12.7359,12.8047,86237800
2006-03-03,12.4797,12.7985,12.4110,12.6984,202812000
2006-03-06,12.7547,12.8484,12.6421,12.6859,81728300
2006-03-07,12.5672,12.6234,12.3922,12.5360,90707500
2006-03-08,12.5110,12.6172,12.3860,12.5047,82850000
2006-03-09,12.5235,12.5984,12.3297,12.3422,69718300
2006-03-10,12.3985,12.5110,12.3610,12.4047,61506700
2006-03-13,12.3490,12.8109,12.3047,12.3297,80524700
2006-03-14,12.3047,12.4360,12.2735,12.3485,69318400
2006-03-15,12.3797,12.4797,12.3297,12.4485,69788800
2006-03-16,12.4985,12.5485,12.2735,12.2797,66058200
2006-03-17,12.3360,12.3547,12.1229,12.2110,110821300
2006-03-20,12.1548,12.4672,12.1548,12.2610,58650100
2006-03-21,12.3422,12.6984,12.2485,12.3610,124284600
2006-03-22,12.2735,12.5235,12.2485,12.4860,84910700
2006-03-23,12.4860,12.5984,12.3047,12.3110,84336400
2006-03-24,12.3235,12.3860,12.0673,12.2485,60424100
2006-03-27,12.2610,12.4491,12.2610,12.3422,60280300
2006-03-28,12.3422,12.4110,12.2235,12.2360,72692200
2006-03-29,12.2485,12.4735,12.1922,12.3860,78986300
2006-03-30,12.4047,12.5172,12.2797,12.3110,70641700
2006-03-31,12.3672,12.4235,12.0923,12.1610,87499200
2006-04-03,12.2735,12.3110,12.0860,12.0923,73344300
2006-04-04,12.1110,12.1861,12.0298,12.0610,67093000
2006-04-05,12.0673,12.2047,12.0485,12.1735,73019400
2006-04-06,12.1735,12.2485,12.0798,12.1110,51707700
2006-04-07,12.1360,12.2235,12.0235,12.0235,54523300
2006-04-10,12.0610,12.1673,12.0298,12.0985,52152400
2006-04-11,12.1235,12.1610,11.9485,11.9735,60169600
2006-04-12,11.9485,12.0423,11.9360,11.9485,44072500
2006-04-13,11.9923,12.2422,11.9798,12.1548,77378500
2006-04-17,12.1235,12.4985,11.8673,11.9923,76273800
2006-04-18,12.0235,12.1736,11.6236,12.1173,78082100
2006-04-19,12.0923,12.2485,11.9985,12.2235,103771800
2006-04-20,12.3610,12.4610,12.1235,12.1548,127052000
2006-04-21,12.2172,12.4985,11.8860,11.9110,92182400
2006-04-24,11.9110,12.0298,11.8110,11.8173,67594200
2006-04-25,11.8360,11.9985,11.7173,11.9673,90281100
2006-04-26,11.9673,12.2360,11.9485,12.1797,85359800
2006-04-27,12.0923,12.6234,11.9985,12.5485,134460200
2006-04-28,12.4985,12.6672,12.4422,12.4860,89978400
2006-05-01,12.5047,12.5984,12.1610,12.1797,75869800
2006-05-02,12.2797,12.3247,12.1922,12.2422,52909500
2006-05-03,12.2370,12.4820,12.0109,12.0360,68692200
2006-05-04,12.1114,12.2182,12.0674,12.1491,42441200
2006-05-05,12.2056,12.3438,12.1679,12.2559,51087200
2006-05-08,12.3375,12.7019,12.3375,12.6328,102795400
2006-05-09,12.5197,13.1919,12.4318,12.5009,66287600
2006-05-10,12.4695,12.5511,12.2496,12.2999,60520500
2006-05-11,12.2999,12.3124,12.0674,12.1617,56976700
2006-05-12,12.0988,12.2622,11.9544,11.9606,66530900
2006-05-15,11.9732,12.1554,11.9355,12.1365,62462200
2006-05-16,12.0988,12.1554,11.8915,11.9732,67068600
2006-05-17,11.9104,11.9481,11.7156,11.7219,83390900
2006-05-18,11.7659,11.8664,11.6151,11.7156,76112600
2006-05-19,11.3073,11.6089,11.2696,11.5335,189166200
2006-05-22,11.3890,11.5900,11.2885,11.3136,84566300
2006-05-23,11.3890,11.4769,11.2382,11.2759,89346200
2006-05-24,11.3136,11.3451,11.1566,11.2382,108894700
2006-05-25,11.2885,11.3450,11.1439,11.3387,68212600
2006-05-26,11.3890,11.5021,11.3136,11.4455,61157600
2006-05-30,11.4392,11.4455,11.1620,11.1880,65587400
2006-05-31,11.2382,11.4267,11.1628,11.3199,76030000
2006-06-01,11.3387,11.4016,11.1754,11.3325,76997200
2006-06-02,11.3513,11.5021,11.2821,11.4518,71258300
